5.5,0
7.5,5
7.1,6
8,0
7,0
6.2,3
7.9,1
7.5,0
8,3
7.1,2
7.6,1
6.8,0
6.7,0
6,0
6.5,0
5.9,0
5.9,0
5.6,0
5.4,2
5.3,0
3.5,26
3.8,17
4.5,23
2.1,94
5.9,86
4.9,16
5.4,1
5,0
4.5,4
6.8,9
4.5,1
5.9,21
5.9,2
2,1
2.1,11
3.5,2
4.7,59
4.9,2
3.2,23
3.6,9
4.8,36
4.1,0
4,7
4.8,3
4.7,0
5.1,1
3.9,0
5.1,0
5,0
5.2,1
6.2,18
5.2,0
5.1,1
4.5,1
5.3,8
3.3,1
5.3,20
4.8,1
4.7,0
3.9,56
2,20
5.5,326
4.1,8
4.9,3
5.8,1
5.7,0
5.6,1
4.3,4
4.4,14
4.3,4
4.4,9
3.7,75
5.1,7
5.1,18
5.5,0
5.8,18
4.9,0
3.6,0
5.8,55
4.7,1
6.3,10
4.8,5
4.6,5
4.7,0
5.1,0
5.2,1
3.5,10
4.9,0
3.6,1
5.6,7
4.9,10
5.5,14
6.6,3
6.1,29
2.9,2
2.4,58
2.6,83
3.3,165
5.3,12
3.2,2
4.4,4
4.5,10
5.5,51
4.8,1
4.4,0
4.1,0
5.3,1
4.5,0
6.5,4
3.9,0
5.6,0
4.9,0
2.7,0
4.1,36
6.2,0
5,0
4.5,0
7.3,21
4.2,48
3.6,10
5.5,8
5.4,2
4.7,0
5.7,0
6.1,0
6.5,0
4,1
3.1,0
6,11
6.4,3
3.5,1
2.4,0
0.6,33
1.1,78
3.1,34
4.3,0
7.5,0
7.9,0
7.8,0
7,0
7.9,5
9.1,44
5.8,10
6.2,5
5.9,4
5.2,0
7,0
8.6,0
7.2,0
6.8,0
7.1,0
6.5,0
7.3,16
7.6,10
6.5,10
7.8,0
6.4,0
5.8,1
6.7,0
8.4,0
8.1,0
8.1,0
8.7,0
8.9,0
9.3,0
9.6,0
3.2,0
5,16
5.4,18
7,22
5.2,13
8.2,0
10.8,0
9.3,0
8.4,0
7.2,0
9.7,0
12.5,0
10.2,0
10.6,0
8.8,0
10,0
10.6,0
11.3,0
9.6,0
9.6,0
9.8,0
10.7,0
11,0
10.1,0
10.5,0
12.6,0
11.5,0
9.9,0
11.2,0
13,0
13.7,0
13,0
13,0
14.4,0
14.1,0
14,0
13,0
11.9,0
12.6,0
12.8,0
12.4,0
11.7,0
13.2,0
13.6,0
15.4,0
13.6,0
13.7,0
14.4,0
13.8,0
15.8,0
14.4,0
14.7,0
15.8,0
14.2,0
14.5,0
12.2,0
13.1,0
12.9,0
14.3,0
13.7,0
10.3,13
11,0
10.7,0
13,0
11.7,0
13.1,0
12.8,0
12.5,0
12.7,0
12.6,0
9.1,0
8.4,0
3.4,41
4.5,24
10.3,1
11.7,0
11.7,0
13,0
13,0
12,0
10.1,0
10.7,0
12.9,0
13.4,0
14,0
13.4,0
13.4,0
12.3,0
12.2,0
14.7,0
14.6,0
11.5,2
7.6,0
12.6,0
13.8,0
15.8,0
12.3,0
15.6,0
15.3,0
15.3,0
14.5,0
10.6,0
8.9,48
9.7,0
13,0
14.5,0
15.3,0
16.2,0
16.1,0
16.8,0
15.6,0
13.2,0
12.4,0
14.1,0
11,0
11.7,20
11.1,0
8.1,0
8.9,1
11.8,0
15.7,0
15,0
10.5,0
10.4,0
13.4,0
9.6,12
12,0
13.8,0
17.3,0
16,0
16,0
14.2,0
13.3,0
13.7,3
17.5,0
17.1,0
17.7,0
18.1,0
15.9,0
13.3,0
12.7,0
12.9,0
15.5,0
15.7,0
14.5,0
11,0
17.1,0
16.2,0
16.8,0
13.7,1
12.5,0
15.6,0
16.9,0
18,0
17.5,0
17,0
14.8,0
12,1
15.4,1
14.5,0
19.1,0
19.5,0
17,0
13.5,0
11.2,0
9.5,18
11,23
9.7,0
9.2,0
9.4,0
5.8,0
13.5,0
12.9,0
14.1,12
8.4,0
11.6,28
12.4,34
9.8,0
8.3,0
10.4,0
9.1,0
8.1,0
10.3,2
5.9,12
13.1,2
10.2,3
7.1,0
7.6,0
7.3,0
6.9,0
10.8,9
8,6
1.6,0
9.7,1
6.4,0
8.4,0
8.1,0
8.1,0
11,18
7.3,0
9.3,9
9.7,0
8,0
9.5,0
9,0
9.9,0
10.2,0
9.1,0
7.4,0
7.3,0
8.1,52
8.5,0
5.5,9
11.3,54
8.5,0
5.4,0
8.2,7
8.5,0
9.6,5
9.2,32
4.4,1
8.1,35
5.4,0
7.1,0
10.6,32
11.5,34
9.5,10
10.2,39
9.6,44
9.8,7
3.2,47
10,1
4,0
5,1
6.1,0
4.2,2
2.8,9
5.7,22
4.2,37
5.1,15
5.3,19
2,25
2.9,73
5,18
4.9,2
5.4,0
4.5,2
5.4,4
4.7,0
4.3,8
2.4,3
3.6,19
0.8,20
5,10
4.4,0
4.1,1
3.8,0
4.2,0
3.9,6
4.6,12
4.8,9
5,42
0.8,37
5.1,15
1.7,31
3.8,59
5.9,14
6,0
5.2,0
5.8,0
5,0
6.3,0
3.8,0
10,16
3.8,2
5.6,2
5.4,0
2.8,0
2.4,16
4.4,2
4.5,2
4.9,0
5.1,0
2.9,2
6,0
5.3,8
7,20
4.7,0
5.5,0
5.5,0
4.8,0
6,0
6.6,0
6,0
4.6,5
5.4,9
3.9,0
5.1,2
5.8,10
4.1,17
6.1,9
4.9,0
6.5,0
5.1,3
1.7,2
5.9,7
4.9,0
5.1,0
2.1,1
5.8,26
5.5,1
6.8,0
6.4,0
6.4,5
6.1,0
6.1,0
7.5,0
6.6,0
5.4,0
7.1,0
6.4,0
3.5,0
7.1,0
8.1,0
6,9
4.6,1
4.9,14
5.1,5
2.5,67
6.4,1
7.5,0
6.2,0
8,5
7.3,0
8.5,0
3.5,0
3.9,1
4.3,1
5.7,2
7.8,2
6.2,0
7.3,0
7,0
9.1,0
9.3,0
8.8,0
9.1,0
8.1,0
7.2,0
11.4,23
9.6,0
8.6,0
9.1,0
8.8,0
10.6,0
6.6,0
8.6,0
8.3,0
9.4,0
11.2,0
11.5,0
12.8,0
11.4,0
11,0
11.9,0
12.8,0
13.3,0
13,0
14.6,0
15.8,0
16.2,0
13.8,0
13.4,0
13.2,0
14.5,0
13.7,0
13.5,0
14.4,0
12.3,0
12.2,0
12,0
13.6,0
13.7,0
14,0
14.3,0
13.1,0
14.5,0
14.5,0
12.8,0
15.3,0
13.7,0
14.4,0
14.5,0
14.9,0
14.2,0
14.6,0
14.9,0
10.8,0
13.9,0
14.7,0
12.9,0
12.3,0
13,0
13.1,0
14.5,0
15,0
14,0
15.7,0
15,0
14.4,0
15.5,0
15,0
15.7,0
15.8,0
14.9,0
14.9,0
12.6,0
15.8,0
14.9,0
15,0
14.7,0
11.7,0
12.9,0
14.7,0
16.7,0
17,0
15,0
13.8,0
15.9,0
16.4,0
7.8,0
15.6,0
11.8,0
10.2,0
14.2,0
14.6,0
16.6,0
18.3,0
17.8,0
16.5,0
17.9,0
17.2,0
18.3,0
12.8,0
15.1,0
16.8,0
10.8,0
11,0
12.1,0
15.4,0
15.9,0
16.1,0
16.6,0
15.3,0
10.9,0
14.8,0
14.9,0
16,0
14.7,0
18.3,0
19.9,0
18,0
6.6,4
9,8
13.7,0
21.2,0
17.7,0
13.3,0
9.5,12
7.2,0
9.8,0
8.7,27
11.2,0
13.6,0
7.8,0
12.1,0
10.9,0
13.4,0
8.8,1
13.4,0
14.4,0
18.4,0
17,0
17.4,0
17.7,0
14.5,0
17.8,0
16.1,0
15.1,0
16.9,0
14.8,0
18.8,0
20.2,0
19.7,0
17.2,0
13.8,0
13.6,0
15.9,0
16.6,0
17,0
18.2,0
17.8,0
13.3,0
8.7,0
16.7,4
10.9,8
10,0
10.5,0
13.4,0
14.4,0
3.3,0
10.4,0
11.4,0
9.7,4
8.3,0
9.4,0
10.4,0
10.9,1
11.7,0
14.9,0
13.4,0
9,0
12.9,6
8.9,0
10.4,0
11.4,23
9.6,0
9.8,0
11.5,0
9.8,0
7.4,0
11,12
10.2,10
9.1,0
7.5,0
8.8,0
11.7,18
9.1,0
11.2,54
9.9,16
8.5,31
8.2,0
6.2,1
10.3,17
6.9,0
6.4,0
7.8,0
7,0
2.8,0
3,8
9.2,26
5.5,0
5.4,0
5.8,0
6.1,0
6.7,0
6.4,0
6.1,0
6.2,0
6.5,0
8.9,6
7.4,0
8.6,0
9.1,2
7.1,0
6.8,1
9.6,0
5.4,0
5.4,0
7.7,18
6.5,3
8.9,1
8.8,0
5.8,0
5.5,6
7.9,0
4.8,0
5.9,26
4.3,0
5.4,2
4.7,4
5.8,0
4.3,20
4.9,2
7.6,44
5.1,0
4.7,1
2.6,14
6,12
4.1,0
4.5,2
4,0
5.2,3
3.9,5
5.9,1
4.3,3
5.9,0
6.4,0
5.6,0
7,4
7.9,45
3.5,2
5.2,8
5.3,9
5.9,8
4.8,3
5.6,2
5.3,0
5.4,6
5.1,4
5.5,0
4.2,0
5.2,3
4.2,2
3.2,0
1.9,58
4.7,3
4.8,1
4.3,0
3.6,2
3.8,6
4.3,6
5,2
4,1
3.7,5
4.4,6
0.7,0
5.6,137
4.4,3
5.4,0
4.1,0
3.8,30
3.2,6
1,1
6.5,19
4.6,0
6.4,4
4.5,5
4.3,3
4.6,3
4.7,7
3.8,7
4.2,0
4.6,0
7.1,0
6,0
5.9,5
5.3,0
5.6,0
4.3,3
5.3,11
5,5
6,4
5.2,2
5.7,2
5.2,10
4.5,0
4.4,0
4.2,0
5.2,1
5.8,1
7.3,26
4.2,2
5.8,0
7,1
4.7,0
2.3,1
5.9,2
4.8,0
4.5,0
6.3,0
6,5
7.3,0
6.9,16
4.3,1
5.6,0
6.5,0
6.3,0
6.3,0
7.2,6
7.3,1
5.4,16
5.6,0
6.6,0
6.7,0
5.8,6
6.2,0
7.5,0
8,0
8.1,0
4.5,0
8.2,21
7.6,10
6.7,7
5.4,0
3.8,27
6.3,75
5.9,0
7.6,0
5.2,0
4.4,0
4.8,0
6.9,19
8.2,26
7.1,0
1.9,0
7,0
7,0
7.8,0
8.9,0
9.5,0
11.6,0
11.2,0
8.5,0
8,0
8.3,0
11.7,0
8.8,0
14,0
9.9,0
6.4,0
9.8,0
11.5,0
9.1,0
9.2,0
10.3,0
8.5,0
12,0
12.7,0
13.7,0
13.9,0
14,0
14.4,0
13.5,0
12.2,0
12.2,0
11.5,0
12.6,0
10.8,0
9.4,0
10.2,0
9.6,0
9.6,0
10.8,0
10.3,0
11.3,0
11.5,0
12.9,0
12,0
12,0
12.3,0
11.7,0
11.8,0
12.4,0
12.9,0
14.9,0
12.7,0
13.9,0
15.6,0
14,0
14.6,0
13.4,0
13.3,0
15.6,0
13.6,0
13.9,0
13.5,0
13.8,0
14,0
13.7,0
14.4,0
13.4,0
12.8,0
12.9,0
14.6,0
14.7,0
15.9,0
15.4,0
17.8,0
15.4,0
13.2,0
13.7,0
15.5,0
13.9,0
14.7,0
12.2,0
14.7,0
14.1,0
16.3,0
16.1,0
15.3,0
12.6,0
10.7,0
5.9,0
8.8,10
12.9,0
12.8,0
12.8,0
13.2,0
11.9,0
12.7,0
2.2,0
10.8,5
13.9,0
14.6,0
15.4,0
15.3,0
14.9,0
13,0
13.7,0
14.1,0
14.6,0
16.5,0
15.6,0
12.9,0
10.1,0
9.7,0
10.3,0
11.4,4
15.3,0
16.7,0
9.3,0
13.8,0
14.5,0
17.7,0
14.9,0
10.6,0
13.7,0
16.7,0
17.5,0
12.5,0
9.9,0
11.7,0
10.6,0
11.8,0
11.7,0
13,0
18.3,0
17.9,0
16.7,0
16.6,0
13.4,0
14.3,0
14.5,0
18.3,0
19.5,0
18.3,0
17.3,0
15.3,0
18.5,0
18.8,0
18.8,0
15.7,0
11.5,0
8.6,10
8.4,11
8.3,51
9.5,6
7.8,0
0.8,0
9.2,39
10.6,0
12.8,0
12.5,0
11.3,0
5,0
8.9,0
13.4,0
14.3,0
11.4,0
11.2,0
8.6,0
8.3,0
8.9,0
8.8,0
10.9,0
8.6,0
8.5,1
5,10
7.2,3
10.1,25
11.1,0
10,0
11.5,0
8.7,0
8.7,0
8.7,0
8.1,0
7.5,0
7.5,0
8,0
9.1,0
7.8,0
7.9,0
12.2,15
10.6,24
13.5,52
6.5,0
12.6,15
10,0
11.1,12
6.4,0
7.4,0
6.2,0
6.2,0
7.3,0
7.5,0
7.7,0
7.7,0
7.5,0
11.1,2
10.8,0
6.3,2
7.6,56
3.4,9
3.7,33
6.7,6
8.3,12
6,15
4.9,0
6.5,10
3.9,26
7.8,0
7.7,0
4.3,0
1.6,27
2,13
2.5,80
1.6,13
3.4,27
3.9,14
6,0
3.5,0
3.5,27
4.6,1
9.3,24
5.6,21
4.5,0
5.8,0
5.9,0
5.2,0
7.3,0
4.3,0
5.7,0
7.3,0
5.9,0
6.8,31
5.4,10
3.2,3
4.2,0
5.4,0
6.4,11
5.9,12
4.2,18
7,2
2,10
5.5,16
5,26
1.5,8
4,7
5.8,0
5.5,0
5.2,0
3.9,0
7.4,13
4.8,2
3.8,1
4.1,10
0.7,10
4.2,1
5.7,36
4.5,6
5,2
4.3,6
2.9,11
5.1,3
5.5,9
5,41
4.9,15
5.7,39
5.1,1
4.7,2
4.3,0
4.3,0
4.4,0
4.5,21
5.1,3
5.1,5
2,9
3.3,18
1.4,17
2.5,47
1.7,81
5,26
5.4,1
5.6,1
4.9,0
5.4,1
5.4,0
6.9,5
6.5,47
4.5,0
5.5,2
5.3,14
6.5,0
5.5,8
4.6,0
4.8,0
4.7,0
3.4,0
5.1,2
3.7,0
4.1,12
3.5,19
3.4,17
2.6,16
2.4,11
1.1,11
2.4,125
1.6,35
4.4,0
5.1,0
5.7,2
6.7,2
3.4,0
3.7,85
6.6,21
6.3,2
5.7,10
6.5,61
5.7,7
6.3,0
7.9,4
6.7,0
8.7,3
5.3,0
1.9,0
1.1,51
1.7,36
2.7,107
3.4,72
5.2,43
4.4,4
7.6,0
5.8,0
6.3,9
4.4,1
7.2,19
6.5,1
3.9,1
5.9,2
5.5,21
7.7,92
8.5,17
8.2,0
6.9,0
7.5,0
7.8,0
3.3,0
6.6,15
7.6,9
8.1,0
8.4,0
7.8,0
6.2,0
0.4,6
6,61
8.9,1
8.9,0
10.7,0
10.6,0
10.9,0
11.2,0
10,0
10.3,0
9.1,0
8.6,0
10.6,0
11.1,0
11,0
10.5,0
9.7,0
10.3,0
10.4,0
10.9,0
12.2,0
11.4,0
11.3,0
12.5,0
13.1,0
11.5,0
11.9,0
13.1,0
12.9,0
12.1,0
